,Date,KLP AksjeNorden Indeks {NOK},C WorldWide Norden {NOK},SEB Nordenfond {SEK},Allianz Europe Equity Growth R EUR {EUR},Allianz Europe Equity Value I EUR {EUR},iShares Europe Equity Index (LU) A2 EUR {EUR},BGF US Growth A2 {USD},BGF US Basic Value D2 {USD},iShares North America Eq Idx (LU) A2 USD {USD},BGF Asian Growth Leaders D2 {USD},BGF Asian Growth Leaders D2.1 {USD},JPM Asia Pacific Equity A (acc) USD {USD},NT All Cntry Asia exJpnCst ESG EqIdx C € {EUR}
33,1996-01-01,,981.04,,,,,,,,,,,
34,1996-01-02,,999.86,,,,,,,,,,,
35,1996-01-03,,1016.62,,,,,,,,,,,
36,1996-01-04,,1009.24,,,,,,,,,,,
37,1996-01-05,,1001.15,,,,,,,,,,,
38,1996-01-06,,1001.15,,,,,,,,,,,
39,1996-01-07,,1001.15,,,,,,,,,,,
40,1996-01-08,,1000.19,,,,,,,,,,,
41,1996-01-09,,996.92,,,,,,,,,,,
42,1996-01-10,,978.74,,,,,,,,,,,
43,1996-01-11,,979.65,,,,,,,,,,,
44,1996-01-12,,987.26,,,,,,,,,,,
45,1996-01-13,,987.26,,,,,,,,,,,
46,1996-01-14,,987.26,,,,,,,,,,,
47,1996-01-15,,977.5,,,,,,,,,,,
48,1996-01-16,,981.46,,,,,,,,,,,
49,1996-01-17,,976.35,,,,,,,,,,,
50,1996-01-18,,983.45,,,,,,,,,,,
51,1996-01-19,,984.03,,,,,,,,,,,
52,1996-01-20,,984.03,,,,,,,,,,,
53,1996-01-21,,984.03,,,,,,,,,,,
54,1996-01-22,,980.17,,,,,,,,,,,
55,1996-01-23,,975.06,,,,,,,,,,,
56,1996-01-24,,978.82,,,,,,,,,,,
57,1996-01-25,,979.01,,,,,,,,,,,
58,1996-01-26,,966.95,,,,,,,,,,,
59,1996-01-27,,966.95,,,,,,,,,,,
60,1996-01-28,,966.95,,,,,,,,,,,
61,1996-01-29,,959.48,,,,,,,,,,,
62,1996-01-30,,969.27,,,,,,,,,,,
63,1996-01-31,,982.44,,,,,,,,,,,
64,1996-02-01,,993.21,,,,,,,,,,,
65,1996-02-02,,997.02,,,,,,,,,,,
66,1996-02-03,,997.02,,,,,,,,,,,
67,1996-02-04,,997.02,,,,,,,,,,,
68,1996-02-05,,986.79,,,,,,,,,,,
69,1996-02-06,,987.43,,,,,,,,,,,
70,1996-02-07,,986.9,,,,,,,,,,,
71,1996-02-08,,977.38,,,,,,,,,,,
72,1996-02-09,,980.09,,,,,,,,,,,
73,1996-02-10,,980.09,,,,,,,,,,,
74,1996-02-11,,980.09,,,,,,,,,,,
75,1996-02-12,,982.39,,,,,,,,,,,
76,1996-02-13,,987.93,,,,,,,,,,,
77,1996-02-14,,981.36,,,,,,,,,,,
78,1996-02-15,,975.41,,,,,,,,,,,
79,1996-02-16,,979.3,,,,,,,,,,,
80,1996-02-17,,979.3,,,,,,,,,,,
81,1996-02-18,,979.3,,,,,,,,,,,
82,1996-02-19,,973.83,,,,,,,,,,,
83,1996-02-20,,963.56,,,,,,,,,,,
84,1996-02-21,,982.09,,,,,,,,,,,
85,1996-02-22,,999.97,,,,,,,,,,,
86,1996-02-23,,1009.89,,,,,,,,,,,
87,1996-02-24,,1009.89,,,,,,,,,,,
88,1996-02-25,,1009.89,,,,,,,,,,,
89,1996-02-26,,1006.98,,,,,,,,,,,
90,1996-02-27,,1009.87,,,,,,,,,,,
91,1996-02-28,,1009.76,,,,,,,,,,,
92,1996-02-29,,1005.21,,,,,,,,,,,
93,1996-03-01,,1017.88,,,,,,,,,,,
94,1996-03-02,,1017.88,,,,,,,,,,,
95,1996-03-03,,1017.88,,,,,,,,,,,
96,1996-03-04,,1016.12,,,,,,,,,,,
97,1996-03-05,,1009.44,,,,,,,,,,,
98,1996-03-06,,1010.9,,,,,,,,,,,
99,1996-03-07,,1008.44,,,,,,,,,,,
100,1996-03-08,,987.41,,,,,,,,,,,
101,1996-03-09,,987.41,,,,,,,,,,,
102,1996-03-10,,987.41,,,,,,,,,,,
103,1996-03-11,,978.23,,,,,,,,,,,
104,1996-03-12,,990.89,,,,,,,,,,,
105,1996-03-13,,992.99,,,,,,,,,,,
106,1996-03-14,,998.3,,,,,,,,,,,
107,1996-03-15,,996.91,,,,,,,,,,,
108,1996-03-16,,996.91,,,,,,,,,,,
109,1996-03-17,,996.91,,,,,,,,,,,
110,1996-03-18,,1005.79,,,,,,,,,,,
111,1996-03-19,,1022.77,,,,,,,,,,,
