,Date,KLP AksjeNorden Indeks {NOK},C WorldWide Norden {NOK},SEB Nordenfond {SEK},Allianz Europe Equity Growth R EUR {EUR},Allianz Europe Equity Value I EUR {EUR},iShares Europe Equity Index (LU) A2 EUR {EUR},BGF US Growth A2 {USD},BGF US Basic Value D2 {USD},iShares North America Eq Idx (LU) A2 USD {USD},BGF Asian Growth Leaders D2 {USD},BGF Asian Growth Leaders D2.1 {USD},JPM Asia Pacific Equity A (acc) USD {USD},NT All Cntry Asia exJpnCst ESG EqIdx C € {EUR}
2590,2003-01-01,737.97,2396.12,7.52,96.26,1123.15,151.12,6.79,,189.71,17.75,17.78,19.88,16.22
2591,2003-01-02,755.67,2431.17,7.66,96.26,1123.15,151.12,6.81,,189.71,17.75,17.78,19.88,16.22
2592,2003-01-03,768.4,2461.48,7.79,96.26,1123.15,151.12,6.99,,189.71,17.75,17.78,19.88,16.22
2593,2003-01-04,768.38,2461.48,7.79,96.26,1123.15,151.12,6.99,,189.71,17.75,17.78,19.88,16.22
2594,2003-01-05,768.36,2461.48,7.79,96.26,1123.15,151.12,6.99,,189.71,17.75,17.78,19.88,16.22
2595,2003-01-06,767.51,2459.08,7.79,96.26,1123.15,151.12,6.97,,189.71,17.75,17.78,19.88,16.22
2596,2003-01-07,770.48,2484.73,7.81,96.26,1123.15,151.12,7.07,,189.71,17.75,17.78,19.88,16.22
2597,2003-01-08,746.23,2429.84,7.57,96.26,1123.15,151.12,7.05,,189.71,17.75,17.78,19.88,16.22
2598,2003-01-09,749.71,2424.49,7.62,96.26,1123.15,151.12,6.96,,189.71,17.75,17.78,19.88,16.22
2599,2003-01-10,756.43,2425.54,7.69,96.26,1123.15,151.12,7.07,,189.71,17.75,17.78,19.88,16.22
2600,2003-01-11,756.41,2425.54,7.69,96.26,1123.15,151.12,7.07,,189.71,17.75,17.78,19.88,16.22
2601,2003-01-12,756.39,2425.54,7.69,96.26,1123.15,151.12,7.07,,189.71,17.75,17.78,19.88,16.22
2602,2003-01-13,772.48,2468.09,7.81,96.26,1123.15,151.12,7.08,,189.71,17.75,17.78,19.88,16.22
2603,2003-01-14,774.47,2469.06,7.82,96.26,1123.15,151.12,7.1,,189.71,17.75,17.78,19.88,16.22
2604,2003-01-15,770.1,2440.78,7.79,96.26,1123.15,151.12,7.13,,189.71,17.75,17.78,19.88,16.22
2605,2003-01-16,763.51,2427.21,7.75,96.26,1123.15,151.12,7.05,,189.71,17.75,17.78,19.88,16.22
2606,2003-01-17,752.43,2386.95,7.62,96.26,1123.15,151.12,7.04,,189.71,17.75,17.78,19.88,16.22
2607,2003-01-18,752.41,2386.95,7.62,96.26,1123.15,151.12,7.04,,189.71,17.75,17.78,19.88,16.22
2608,2003-01-19,752.39,2386.95,7.62,96.26,1123.15,151.12,7.04,,189.71,17.75,17.78,19.88,16.22
2609,2003-01-20,759.89,2410.57,7.65,96.26,1123.15,151.12,6.95,,189.71,17.75,17.78,19.88,16.22
2610,2003-01-21,759.89,2417.6,7.63,96.26,1123.15,151.12,6.95,,189.71,17.75,17.78,19.88,16.22
2611,2003-01-22,744.95,2371.69,7.52,96.26,1123.15,151.12,6.85,,189.71,17.75,17.78,19.88,16.22
2612,2003-01-23,744.41,2388.94,7.49,96.26,1123.15,151.12,6.79,,189.71,17.75,17.78,19.88,16.22
2613,2003-01-24,744.65,2378.11,7.4,96.26,1123.15,151.12,6.86,,189.71,17.75,17.78,19.88,16.22
2614,2003-01-25,744.63,2378.11,7.4,96.26,1123.15,151.12,6.86,,189.71,17.75,17.78,19.88,16.22
2615,2003-01-26,744.61,2378.11,7.4,96.26,1123.15,151.12,6.86,,189.71,17.75,17.78,19.88,16.22
2616,2003-01-27,720.49,2278.4,7.17,96.26,1123.15,151.12,6.71,,189.71,17.75,17.78,19.88,16.22
2617,2003-01-28,707.12,2250.7,7.08,96.26,1123.15,151.12,6.61,,189.71,17.75,17.78,19.88,16.22
2618,2003-01-29,706.15,2224.41,7.03,96.26,1123.15,151.12,6.68,,189.71,17.75,17.78,19.88,16.22
2619,2003-01-30,713.1,2228.89,7.1,96.26,1123.15,151.12,6.72,,189.71,17.75,17.78,19.88,16.22
2620,2003-01-31,709.82,2237.76,7.05,96.26,1123.15,151.12,6.56,,189.71,17.75,17.78,19.88,16.22
