,Date,KLP AksjeNorden Indeks {NOK},C WorldWide Norden {NOK},SEB Nordenfond {SEK},Allianz Europe Equity Growth R EUR {EUR},Allianz Europe Equity Value I EUR {EUR},iShares Europe Equity Index (LU) A2 EUR {EUR},BGF US Growth A2 {USD},BGF US Basic Value D2 {USD},iShares North America Eq Idx (LU) A2 USD {USD},BGF Asian Growth Leaders D2 {USD},BGF Asian Growth Leaders D2.1 {USD},JPM Asia Pacific Equity A (acc) USD {USD},NT All Cntry Asia exJpnCst ESG EqIdx C € {EUR}
4522,2008-04-16,1917.24,5322.5,16.82,96.26,1123.15,151.12,9.72,90.85,189.71,17.75,17.78,19.88,16.22
4523,2008-04-17,1869.81,5213.32,16.53,96.26,1123.15,151.12,9.83,90.85,189.71,17.75,17.78,19.88,16.22
4524,2008-04-18,1899.83,5328.73,16.77,96.26,1123.15,151.12,9.95,90.85,189.71,17.75,17.78,19.88,16.22
4525,2008-04-19,1899.83,5328.73,16.77,96.26,1123.15,151.12,9.95,90.85,189.71,17.75,17.78,19.88,16.22
4526,2008-04-20,1899.83,5328.73,16.77,96.26,1123.15,151.12,9.95,90.85,189.71,17.75,17.78,19.88,16.22
4527,2008-04-21,1885.0,5299.78,16.61,96.26,1123.15,151.12,9.96,90.85,189.71,17.75,17.78,19.88,16.22
4528,2008-04-22,1869.2,5301.61,16.67,96.26,1123.15,151.12,9.9,90.85,189.71,17.75,17.78,19.88,16.22
4529,2008-04-23,1896.56,5318.92,16.59,96.26,1123.15,151.12,9.87,90.85,189.71,17.75,17.78,19.88,16.22
4530,2008-04-24,1880.37,5341.17,16.6,96.26,1123.15,151.12,9.92,90.85,189.71,17.75,17.78,19.88,16.22
4531,2008-04-25,1930.35,5448.35,17.03,96.26,1123.15,151.12,9.93,90.85,189.71,17.75,17.78,19.88,16.22
4532,2008-04-26,1930.35,5448.35,17.03,96.26,1123.15,151.12,9.93,90.85,189.71,17.75,17.78,19.88,16.22
4533,2008-04-27,1930.35,5448.35,17.03,96.26,1123.15,151.12,9.93,90.85,189.71,17.75,17.78,19.88,16.22
4534,2008-04-28,1938.6,5488.34,17.15,96.26,1123.15,151.12,9.99,90.85,189.71,17.75,17.78,19.88,16.22
4535,2008-04-29,1912.17,5421.33,16.9,96.26,1123.15,151.12,9.93,90.85,189.71,17.75,17.78,19.88,16.22
4536,2008-04-30,1931.94,5426.86,16.9,96.26,1123.15,151.12,9.9,90.85,189.71,17.75,17.78,19.88,16.22
4537,2008-05-01,1931.94,5426.86,16.9,96.26,1123.15,151.12,9.9,90.85,189.71,17.75,17.78,19.88,16.22
4538,2008-05-02,1958.18,5507.3,17.4,96.26,1123.15,151.12,10.01,90.85,189.71,17.75,17.78,19.88,16.22
4539,2008-05-03,1958.18,5507.3,17.4,96.26,1123.15,151.12,10.01,90.85,189.71,17.75,17.78,19.88,16.22
4540,2008-05-04,1958.18,5507.3,17.4,96.26,1123.15,151.12,10.01,90.85,189.71,17.75,17.78,19.88,16.22
4541,2008-05-05,1957.25,5479.02,17.35,96.26,1123.15,151.12,9.98,90.85,189.71,17.75,17.78,19.88,16.22
4542,2008-05-06,1942.5,5449.06,17.25,96.26,1123.15,151.12,9.91,90.85,189.71,17.75,17.78,19.88,16.22
4543,2008-05-07,1979.89,5541.74,17.6,96.26,1123.15,151.12,10.04,90.85,189.71,17.75,17.78,19.88,16.22
4544,2008-05-08,1982.47,5561.84,17.64,96.26,1123.15,151.12,9.94,90.85,189.71,17.75,17.78,19.88,16.22
