,Date,KLP AksjeNorden Indeks {NOK},C WorldWide Norden {NOK},SEB Nordenfond {SEK},Allianz Europe Equity Growth R EUR {EUR},Allianz Europe Equity Value I EUR {EUR},iShares Europe Equity Index (LU) A2 EUR {EUR},BGF US Growth A2 {USD},BGF US Basic Value D2 {USD},iShares North America Eq Idx (LU) A2 USD {USD},BGF Asian Growth Leaders D2 {USD},BGF Asian Growth Leaders D2.1 {USD},JPM Asia Pacific Equity A (acc) USD {USD},NT All Cntry Asia exJpnCst ESG EqIdx C € {EUR}
5923,2012-02-16,1908.32,4833.85,13.63,96.26,1123.15,151.12,9.71,51.49,189.71,17.75,17.78,13.6,16.22
5924,2012-02-17,1908.48,4857.72,13.88,96.26,1123.15,151.12,9.84,52.38,189.71,17.75,17.78,13.76,16.22
5925,2012-02-18,1908.48,4857.72,13.88,96.26,1123.15,151.12,9.84,52.38,189.71,17.75,17.78,13.76,16.22
5926,2012-02-19,1908.48,4857.72,13.88,96.26,1123.15,151.12,9.84,52.38,189.71,17.75,17.78,13.76,16.22
5927,2012-02-20,1940.54,4920.34,14.01,96.26,1123.15,151.12,9.82,52.34,189.71,17.75,17.78,13.84,16.22
5928,2012-02-21,1936.68,4919.26,13.98,96.26,1123.15,151.12,9.83,52.32,189.71,17.75,17.78,13.84,16.22
5929,2012-02-22,1914.0,4861.21,13.86,96.26,1123.15,151.12,9.83,52.17,189.71,17.75,17.78,13.87,16.22
5930,2012-02-23,1906.58,4855.73,13.85,96.26,1123.15,151.12,9.78,51.85,189.71,17.75,17.78,13.76,16.22
5931,2012-02-24,1924.05,4911.75,13.94,96.26,1123.15,151.12,9.88,52.31,189.71,17.75,17.78,13.8,16.22
5932,2012-02-25,1924.05,4911.75,13.94,96.26,1123.15,151.12,9.88,52.31,189.71,17.75,17.78,13.8,16.22
5933,2012-02-26,1924.05,4911.75,13.94,96.26,1123.15,151.12,9.88,52.31,189.71,17.75,17.78,13.8,16.22
5934,2012-02-27,1907.1,4864.18,13.79,96.26,1123.15,151.12,9.81,51.87,189.71,17.75,17.78,13.65,16.22
5935,2012-02-28,1915.64,4907.0,13.9,96.26,1123.15,151.12,9.89,52.41,189.71,17.75,17.78,13.82,16.22
5936,2012-02-29,1911.3,4917.14,13.97,96.26,1123.15,151.12,9.97,52.7,189.71,17.75,17.78,14.04,16.22
5937,2012-03-01,1912.75,4889.41,14.0,96.26,1123.15,151.12,9.93,52.55,189.71,17.75,17.78,13.94,16.22
5938,2012-03-02,1911.46,4877.33,14.04,96.26,1123.15,151.12,9.94,52.36,189.71,17.75,17.78,13.88,16.22
5939,2012-03-03,1911.46,4877.33,14.04,96.26,1123.15,151.12,9.94,52.36,189.71,17.75,17.78,13.88,16.22
5940,2012-03-04,1911.46,4877.33,14.04,96.26,1123.15,151.12,9.94,52.36,189.71,17.75,17.78,13.88,16.22
5941,2012-03-05,1898.68,4860.69,13.97,96.26,1123.15,151.12,9.87,52.0,189.71,17.75,17.78,13.85,16.22
5942,2012-03-06,1842.39,4720.29,13.54,96.26,1123.15,151.12,9.66,51.24,189.71,17.75,17.78,13.52,16.22
5943,2012-03-07,1846.42,4727.45,13.65,96.26,1123.15,151.12,9.72,51.11,189.71,17.75,17.78,13.43,16.22
5944,2012-03-08,1881.98,4781.72,13.77,96.26,1123.15,151.12,9.84,51.7,189.71,17.75,17.78,13.63,16.22
5945,2012-03-09,1903.44,4855.21,13.91,96.26,1123.15,151.12,9.9,52.06,189.71,17.75,17.78,13.73,16.22
5946,2012-03-10,1903.44,4855.21,13.91,96.26,1123.15,151.12,9.9,52.06,189.71,17.75,17.78,13.73,16.22
5947,2012-03-11,1903.44,4855.21,13.91,96.26,1123.15,151.12,9.9,52.06,189.71,17.75,17.78,13.73,16.22
5948,2012-03-12,1897.75,4853.14,13.96,96.26,1123.15,151.12,9.88,51.91,189.71,17.75,17.78,13.65,16.22
5949,2012-03-13,1923.69,4895.86,14.04,96.26,1123.15,151.12,9.98,52.44,189.71,17.75,17.78,13.8,16.22
5950,2012-03-14,1956.53,4987.06,14.14,96.26,1123.15,151.12,10.1,52.99,189.71,17.75,17.78,13.86,16.22
5951,2012-03-15,1962.79,4964.48,14.14,96.26,1123.15,151.12,10.12,53.16,189.71,17.75,17.78,13.89,16.22
5952,2012-03-16,1970.17,5032.42,14.22,96.26,1123.15,151.12,10.16,53.56,189.71,17.75,17.78,13.84,16.22
5953,2012-03-17,1970.17,5032.42,14.22,96.26,1123.15,151.12,10.16,53.56,189.71,17.75,17.78,13.84,16.22
5954,2012-03-18,1970.17,5032.42,14.22,96.26,1123.15,151.12,10.16,53.56,189.71,17.75,17.78,13.84,16.22
5955,2012-03-19,1971.15,5018.77,14.17,96.26,1123.15,151.12,10.18,53.64,189.71,17.75,17.78,13.83,16.22
5956,2012-03-20,1949.12,4983.94,14.06,96.26,1123.15,151.12,10.13,53.34,189.71,17.75,17.78,13.7,16.22
5957,2012-03-21,1936.0,4932.53,13.87,96.26,1123.15,151.12,10.17,53.25,189.71,17.75,17.78,13.64,16.22
5958,2012-03-22,1914.89,4874.96,13.75,96.26,1123.15,151.12,10.08,52.69,189.71,17.75,17.78,13.6,16.22
5959,2012-03-23,1927.99,4888.4,13.79,96.26,1123.15,151.12,10.1,52.77,189.71,17.75,17.78,13.6,16.22
5960,2012-03-24,1927.99,4888.4,13.79,96.26,1123.15,151.12,10.1,52.77,189.71,17.75,17.78,13.6,16.22
5961,2012-03-25,1927.99,4888.4,13.79,96.26,1123.15,151.12,10.1,52.77,189.71,17.75,17.78,13.6,16.22
5962,2012-03-26,1949.8,4958.77,14.05,96.26,1123.15,151.12,10.24,53.34,189.71,17.75,17.78,13.55,16.22
5963,2012-03-27,1935.95,4953.93,14.03,96.26,1123.15,151.12,10.32,53.8,189.71,17.75,17.78,13.77,16.22
5964,2012-03-28,1935.37,4972.04,13.92,96.26,1123.15,151.12,10.27,53.33,189.71,17.75,17.78,13.73,16.22
5965,2012-03-29,1906.36,4879.17,13.61,96.26,1123.15,151.12,10.16,52.74,189.71,17.75,17.78,13.59,16.22
5966,2012-03-30,1926.31,4927.12,13.8,96.26,1123.15,151.12,10.22,53.15,189.71,17.75,17.78,13.7,16.22
5967,2012-03-31,1926.31,4927.12,13.8,96.26,1123.15,151.12,10.22,53.15,189.71,17.75,17.78,13.7,16.22
5968,2012-04-01,1926.31,4927.12,13.8,96.26,1123.15,151.12,10.22,53.15,189.71,17.75,17.78,13.7,16.22
5969,2012-04-02,1946.97,4941.09,13.82,96.26,1123.15,151.12,10.2,53.13,189.71,17.75,17.78,13.69,16.22
5970,2012-04-03,1944.69,5010.26,14.0,96.26,1123.15,151.12,10.32,53.47,189.71,17.75,17.78,13.82,16.22
5971,2012-04-04,1892.11,4842.83,13.62,96.26,1123.15,151.12,10.21,52.8,189.71,17.75,17.78,13.69,16.22
5972,2012-04-05,1892.11,4842.83,13.56,96.26,1123.15,151.12,10.17,52.52,189.71,17.75,17.78,13.64,16.22
5973,2012-04-06,1892.11,4842.83,13.56,96.26,1123.15,151.12,10.17,52.52,189.71,17.75,17.78,13.64,16.22
5974,2012-04-07,1892.11,4842.83,13.56,96.26,1123.15,151.12,10.17,52.52,189.71,17.75,17.78,13.64,16.22
5975,2012-04-08,1892.11,4842.83,13.56,96.26,1123.15,151.12,10.17,52.52,189.71,17.75,17.78,13.64,16.22
5976,2012-04-09,1892.11,4842.83,13.56,96.26,1123.15,151.12,10.17,52.52,189.71,17.75,17.78,13.64,16.22
5977,2012-04-10,1843.85,4799.21,13.45,96.26,1123.15,151.12,10.1,51.63,189.71,17.75,17.78,13.49,16.22
5978,2012-04-11,1860.72,4744.84,13.4,96.26,1123.15,151.12,9.98,51.29,189.71,17.75,17.78,13.41,16.22
5979,2012-04-12,1889.6,4809.0,13.46,96.26,1123.15,151.12,10.06,51.61,189.71,17.75,17.78,13.6,16.22
5980,2012-04-13,1859.74,4760.89,13.46,96.26,1123.15,151.12,10.07,51.57,189.71,17.75,17.78,13.72,16.22
5981,2012-04-14,1859.74,4760.89,13.46,96.26,1123.15,151.12,10.07,51.57,189.71,17.75,17.78,13.72,16.22
5982,2012-04-15,1859.74,4760.89,13.46,96.26,1123.15,151.12,10.07,51.57,189.71,17.75,17.78,13.72,16.22
5983,2012-04-16,1865.58,4771.57,13.5,96.26,1123.15,151.12,9.95,51.39,189.71,17.75,17.78,13.7,16.22
5984,2012-04-17,1896.43,4819.52,13.67,96.26,1123.15,151.12,10.02,51.66,189.71,17.75,17.78,13.6,16.22
5985,2012-04-18,1887.07,4805.33,13.63,96.26,1123.15,151.12,10.12,52.03,189.71,17.75,17.78,13.71,16.22
5986,2012-04-19,1895.62,4825.89,13.61,96.26,1123.15,151.12,10.12,52.12,189.71,17.75,17.78,13.75,16.22
5987,2012-04-20,1905.61,4820.51,13.59,96.26,1123.15,151.12,10.07,52.02,189.71,17.75,17.78,13.7,16.22
5988,2012-04-21,1905.61,4820.51,13.59,96.26,1123.15,151.12,10.07,52.02,189.71,17.75,17.78,13.7,16.22
5989,2012-04-22,1905.61,4820.51,13.59,96.26,1123.15,151.12,10.07,52.02,189.71,17.75,17.78,13.7,16.22
5990,2012-04-23,1840.9,4678.39,13.25,96.26,1123.15,151.12,9.82,51.18,189.71,17.75,17.78,13.53,16.22
5991,2012-04-24,1868.2,4714.99,13.33,96.26,1123.15,151.12,9.86,51.6,189.71,17.75,17.78,13.54,16.22
5992,2012-04-25,1889.97,4801.65,13.61,96.26,1123.15,151.12,10.07,52.31,189.71,17.75,17.78,13.59,16.22
5993,2012-04-26,1881.1,4778.64,13.57,96.26,1123.15,151.12,10.06,52.3,189.71,17.75,17.78,13.68,16.22
5994,2012-04-27,1900.57,4811.59,13.67,96.26,1123.15,151.12,10.16,52.6,189.71,17.75,17.78,13.69,16.22
5995,2012-04-28,1900.57,4811.59,13.67,96.26,1123.15,151.12,10.16,52.6,189.71,17.75,17.78,13.69,16.22
5996,2012-04-29,1900.57,4811.59,13.67,96.26,1123.15,151.12,10.16,52.6,189.71,17.75,17.78,13.69,16.22
5997,2012-04-30,1902.61,4829.14,13.75,96.26,1123.15,151.12,10.12,52.49,189.71,17.75,17.78,13.8,16.22
5998,2012-05-01,1902.61,4829.14,13.75,96.26,1123.15,151.12,10.12,52.49,189.71,17.75,17.78,13.8,16.22
5999,2012-05-02,1891.05,4794.34,13.6,96.26,1123.15,151.12,10.13,52.58,189.71,17.75,17.78,13.88,16.22
6000,2012-05-03,1896.7,4834.75,13.72,96.26,1123.15,151.12,10.15,52.54,189.71,17.75,17.78,13.8,10.05
6001,2012-05-04,1869.39,4775.23,13.55,96.26,1123.15,151.12,9.92,51.63,189.71,17.75,17.78,13.66,9.97
6002,2012-05-05,1869.39,4775.23,13.55,96.26,1123.15,151.12,9.92,51.63,189.71,17.75,17.78,13.66,9.97
6003,2012-05-06,1869.39,4775.23,13.55,96.26,1123.15,151.12,9.92,51.63,189.71,17.75,17.78,13.66,9.97
6004,2012-05-07,1865.32,4734.22,13.44,96.26,1123.15,151.12,9.82,51.2,189.71,17.75,17.78,13.39,9.97
6005,2012-05-08,1839.78,4720.53,13.41,96.26,1123.15,151.12,9.73,50.91,189.71,17.75,17.78,13.35,9.84
6006,2012-05-09,1823.81,4625.9,13.15,96.26,1123.15,151.12,9.67,50.35,189.71,17.75,17.78,13.15,9.76
6007,2012-05-10,1841.91,4688.98,13.39,96.26,1123.15,151.12,9.77,51.05,189.71,17.75,17.78,13.2,9.72
6008,2012-05-11,1848.34,4669.5,12.93,96.26,1123.15,151.12,9.7,50.48,189.71,17.75,17.78,13.03,9.62
6009,2012-05-12,1848.34,4669.5,12.93,96.26,1123.15,151.12,9.7,50.48,189.71,17.75,17.78,13.03,9.62
6010,2012-05-13,1848.34,4669.5,12.93,96.26,1123.15,151.12,9.7,50.48,189.71,17.75,17.78,13.03,9.62
6011,2012-05-14,1804.86,4564.84,12.66,96.26,1123.15,151.12,9.58,49.94,189.71,17.75,17.78,12.91,9.6
6012,2012-05-15,1794.51,4566.17,12.69,96.26,1123.15,151.12,9.59,49.92,189.71,17.75,17.78,12.9,9.65
6013,2012-05-16,1770.7,4522.48,12.61,96.26,1123.15,151.12,9.58,49.88,189.71,17.75,17.78,12.48,9.37
6014,2012-05-17,1770.7,4522.48,12.61,96.26,1123.15,151.12,9.58,49.88,189.71,17.75,17.78,12.54,9.45
6015,2012-05-18,1735.88,4411.34,12.36,96.26,1123.15,151.12,9.23,48.28,189.71,17.75,17.78,12.23,9.25
6016,2012-05-19,1735.88,4411.34,12.36,96.26,1123.15,151.12,9.23,48.28,189.71,17.75,17.78,12.23,9.25
6017,2012-05-20,1735.88,4411.34,12.36,96.26,1123.15,151.12,9.23,48.28,189.71,17.75,17.78,12.23,9.25
6018,2012-05-21,1759.3,4460.79,12.45,96.26,1123.15,151.12,9.19,48.06,189.71,17.75,17.78,12.3,9.25
6019,2012-05-22,1789.1,4533.96,12.66,96.26,1123.15,151.12,9.42,48.55,189.71,17.75,17.78,12.45,9.36
6020,2012-05-23,1743.14,4486.06,12.47,96.26,1123.15,151.12,9.34,48.14,189.71,17.75,17.78,12.24,9.32
6021,2012-05-24,1759.94,4478.89,12.37,96.26,1123.15,151.12,9.37,48.46,189.71,17.75,17.78,12.21,9.33
6022,2012-05-25,1760.68,4494.04,12.37,96.26,1123.15,151.12,9.37,48.73,189.71,17.75,17.78,12.18,9.36
6023,2012-05-26,1760.68,4494.04,12.37,96.26,1123.15,151.12,9.37,48.73,189.71,17.75,17.78,12.18,9.36
6024,2012-05-27,1760.68,4494.04,12.37,96.26,1123.15,151.12,9.37,48.73,189.71,17.75,17.78,12.18,9.36
6025,2012-05-28,1760.68,4494.04,12.41,96.26,1123.15,151.12,9.37,48.73,189.71,17.75,17.78,12.29,9.4
6026,2012-05-29,1779.61,4538.82,12.55,96.26,1123.15,151.12,9.41,48.99,189.71,17.75,17.78,12.44,9.56
6027,2012-05-30,1751.45,4471.17,12.42,96.26,1123.15,151.12,9.31,48.43,189.71,17.75,17.78,12.3,9.57
6028,2012-05-31,1738.33,4421.87,12.29,96.26,1123.15,151.12,9.21,47.77,189.71,17.75,17.78,12.29,9.56
6029,2012-06-01,1704.74,4332.0,11.96,96.26,1123.15,151.12,9.06,47.18,189.71,17.75,17.78,12.17,9.45
6030,2012-06-02,1704.74,4332.0,11.96,96.26,1123.15,151.12,9.06,47.18,189.71,17.75,17.78,12.17,9.45
6031,2012-06-03,1704.74,4332.0,11.96,96.26,1123.15,151.12,9.06,47.18,189.71,17.75,17.78,12.17,9.45
6032,2012-06-04,1682.17,4308.04,11.84,96.26,1123.15,151.12,8.93,46.56,189.71,17.75,17.78,11.92,9.45
6033,2012-06-05,1690.28,4302.99,11.85,96.26,1123.15,151.12,9.0,46.71,189.71,17.75,17.78,12.02,9.23
6034,2012-06-06,1690.28,4359.01,11.85,96.26,1123.15,151.12,9.2,47.6,189.71,17.75,17.78,12.21,9.34
6035,2012-06-07,1752.28,4480.11,12.36,96.26,1123.15,151.12,9.36,48.63,189.71,17.75,17.78,12.39,9.42
6036,2012-06-08,1738.57,4403.88,12.16,96.26,1123.15,151.12,9.2,47.78,189.71,17.75,17.78,12.28,9.41
6037,2012-06-09,1738.57,4403.88,12.16,96.26,1123.15,151.12,9.2,47.78,189.71,17.75,17.78,12.28,9.41
6038,2012-06-10,1738.57,4403.88,12.16,96.26,1123.15,151.12,9.2,47.78,189.71,17.75,17.78,12.28,9.41
6039,2012-06-11,1745.41,4476.72,12.32,96.26,1123.15,151.12,9.32,48.38,189.71,17.75,17.78,12.44,9.56
6040,2012-06-12,1749.86,4446.75,12.13,96.26,1123.15,151.12,9.2,47.77,189.71,17.75,17.78,12.43,9.56
6041,2012-06-13,1722.12,4383.66,12.08,96.26,1123.15,151.12,9.21,47.98,189.71,17.75,17.78,12.53,9.53
6042,2012-06-14,1708.28,4332.41,11.94,96.26,1123.15,151.12,9.21,48.16,189.71,17.75,17.78,12.4,9.45
6043,2012-06-15,1733.32,4402.38,12.15,96.26,1123.15,151.12,9.26,48.72,189.71,17.75,17.78,12.52,9.55
6044,2012-06-16,1733.32,4402.38,12.15,96.26,1123.15,151.12,9.26,48.72,189.71,17.75,17.78,12.52,9.55
6045,2012-06-17,1733.32,4402.38,12.15,96.26,1123.15,151.12,9.26,48.72,189.71,17.75,17.78,12.52,9.55
6046,2012-06-18,1735.99,4410.81,12.15,96.26,1123.15,151.12,9.34,48.73,189.71,17.75,17.78,12.61,9.69
6047,2012-06-19,1758.23,4455.64,12.35,96.26,1123.15,151.12,9.5,49.24,189.71,17.75,17.78,12.74,9.65
6048,2012-06-20,1772.88,4499.02,12.53,96.26,1123.15,151.12,9.5,49.46,189.71,17.75,17.78,12.8,9.69
6049,2012-06-21,1757.87,4492.87,12.53,96.26,1123.15,151.12,9.44,49.48,189.71,17.75,17.78,12.64,9.63
6050,2012-06-22,1749.07,4464.33,12.53,96.26,1123.15,151.12,9.25,48.62,189.71,17.75,17.78,12.45,9.54
6051,2012-06-23,1749.07,4464.33,12.53,96.26,1123.15,151.12,9.25,48.62,189.71,17.75,17.78,12.45,9.54
6052,2012-06-24,1749.07,4464.33,12.53,96.26,1123.15,151.12,9.25,48.62,189.71,17.75,17.78,12.45,9.54
6053,2012-06-25,1714.16,4376.36,12.13,96.26,1123.15,151.12,9.18,47.9,189.71,17.75,17.78,12.32,9.48
6054,2012-06-26,1704.74,4361.11,12.11,96.26,1123.15,151.12,9.16,47.82,189.71,17.75,17.78,12.35,9.5
6055,2012-06-27,1735.17,4413.35,12.19,96.26,1123.15,151.12,9.2,48.14,189.71,17.75,17.78,12.46,9.58
6056,2012-06-28,1728.68,4401.42,12.15,96.26,1123.15,151.12,9.17,48.3,189.71,17.75,17.78,12.43,9.57
6057,2012-06-29,1796.21,4541.59,12.51,96.26,1123.15,151.12,9.34,49.44,189.71,17.75,17.78,12.73,9.61
6058,2012-06-30,1796.21,4541.59,12.51,96.26,1123.15,151.12,9.34,49.44,189.71,17.75,17.78,12.73,9.61
6059,2012-07-01,1796.21,4541.59,12.51,96.26,1123.15,151.12,9.34,49.44,189.71,17.75,17.78,12.73,9.61
6060,2012-07-02,1809.16,4599.86,12.68,96.26,1123.15,151.12,9.44,49.82,189.71,17.75,17.78,12.79,9.71
6061,2012-07-03,1837.19,4654.74,12.8,96.26,1123.15,151.12,9.48,49.95,189.71,17.75,17.78,12.93,9.84
6062,2012-07-04,1839.26,4679.09,12.8,96.26,1123.15,151.12,9.53,50.22,189.71,17.75,17.78,12.98,9.96
6063,2012-07-05,1832.01,4638.63,12.69,96.26,1123.15,151.12,9.48,49.74,189.71,17.75,17.78,12.97,10.07
6064,2012-07-06,1814.57,4634.3,12.63,96.26,1123.15,151.12,9.41,49.2,189.71,17.75,17.78,12.91,10.09
6065,2012-07-07,1814.57,4634.3,12.63,96.26,1123.15,151.12,9.41,49.2,189.71,17.75,17.78,12.91,10.09
6066,2012-07-08,1814.57,4634.3,12.63,96.26,1123.15,151.12,9.41,49.2,189.71,17.75,17.78,12.91,10.09
6067,2012-07-09,1803.34,4598.08,12.51,96.26,1123.15,151.12,9.36,48.98,189.71,17.75,17.78,12.71,9.93
6068,2012-07-10,1829.35,4660.06,12.62,96.26,1123.15,151.12,9.43,49.18,189.71,17.75,17.78,12.77,9.98
6069,2012-07-11,1819.15,4646.92,12.55,96.26,1123.15,151.12,9.27,48.7,189.71,17.75,17.78,12.79,9.99
6070,2012-07-12,1796.82,4592.4,12.47,96.26,1123.15,151.12,9.12,48.18,189.71,17.75,17.78,12.54,9.83
6071,2012-07-13,1815.46,4631.4,12.64,96.26,1123.15,151.12,9.27,48.87,189.71,17.75,17.78,12.68,9.87
6072,2012-07-14,1815.46,4631.4,12.64,96.26,1123.15,151.12,9.27,48.87,189.71,17.75,17.78,12.68,9.87
6073,2012-07-15,1815.46,4631.4,12.64,96.26,1123.15,151.12,9.27,48.87,189.71,17.75,17.78,12.68,9.87
6074,2012-07-16,1823.87,4637.11,12.7,96.26,1123.15,151.12,9.27,48.84,189.71,17.75,17.78,12.71,9.88
6075,2012-07-17,1827.03,4664.58,12.74,96.26,1123.15,151.12,9.32,49.13,189.71,17.75,17.78,12.88,10.0
6076,2012-07-18,1848.78,4694.72,12.66,96.26,1123.15,151.12,9.43,49.59,189.71,17.75,17.78,12.81,9.88
6077,2012-07-19,1872.62,4769.58,12.87,96.26,1123.15,151.12,9.54,50.12,189.71,17.75,17.78,12.94,10.02
6078,2012-07-20,1852.35,4723.22,12.73,96.26,1123.15,151.12,9.5,49.71,189.71,17.75,17.78,12.91,10.1
6079,2012-07-21,1852.35,4723.22,12.73,96.26,1123.15,151.12,9.5,49.71,189.71,17.75,17.78,12.91,10.1
6080,2012-07-22,1852.35,4723.22,12.73,96.26,1123.15,151.12,9.5,49.71,189.71,17.75,17.78,12.91,10.1
6081,2012-07-23,1808.32,4585.16,12.38,96.26,1123.15,151.12,9.24,48.61,189.71,17.75,17.78,12.61,9.89
6082,2012-07-24,1810.88,4621.19,12.42,96.26,1123.15,151.12,9.31,48.73,189.71,17.75,17.78,12.64,9.91
6083,2012-07-25,1816.77,4628.52,12.53,96.26,1123.15,151.12,9.25,48.55,189.71,17.75,17.78,12.62,9.81
