,Date,KLP AksjeNorden Indeks {NOK},C WorldWide Norden {NOK},SEB Nordenfond {SEK},Allianz Europe Equity Growth R EUR {EUR},Allianz Europe Equity Value I EUR {EUR},iShares Europe Equity Index (LU) A2 EUR {EUR},BGF US Growth A2 {USD},BGF US Basic Value D2 {USD},iShares North America Eq Idx (LU) A2 USD {USD},BGF Asian Growth Leaders D2 {USD},BGF Asian Growth Leaders D2.1 {USD},JPM Asia Pacific Equity A (acc) USD {USD},NT All Cntry Asia exJpnCst ESG EqIdx C € {EUR}
0,1995-11-29,,1000.0,,,,,,,,,,,
1,1995-11-30,,1005.08,,,,,,,,,,,
2,1995-12-01,,1010.8,,,,,,,,,,,
3,1995-12-02,,1010.8,,,,,,,,,,,
4,1995-12-03,,1010.8,,,,,,,,,,,
5,1995-12-04,,1001.94,,,,,,,,,,,
6,1995-12-05,,999.86,,,,,,,,,,,
7,1995-12-06,,998.73,,,,,,,,,,,
8,1995-12-07,,992.86,,,,,,,,,,,
9,1995-12-08,,984.36,,,,,,,,,,,
10,1995-12-09,,984.36,,,,,,,,,,,
11,1995-12-10,,984.36,,,,,,,,,,,
12,1995-12-11,,986.95,,,,,,,,,,,
13,1995-12-12,,986.4,,,,,,,,,,,
14,1995-12-13,,984.89,,,,,,,,,,,
15,1995-12-14,,978.98,,,,,,,,,,,
16,1995-12-15,,964.94,,,,,,,,,,,
17,1995-12-16,,964.94,,,,,,,,,,,
18,1995-12-17,,964.94,,,,,,,,,,,
19,1995-12-18,,961.22,,,,,,,,,,,
20,1995-12-19,,946.58,,,,,,,,,,,
21,1995-12-20,,959.14,,,,,,,,,,,
22,1995-12-21,,969.44,,,,,,,,,,,
23,1995-12-22,,979.38,,,,,,,,,,,
24,1995-12-23,,979.38,,,,,,,,,,,
25,1995-12-24,,979.38,,,,,,,,,,,
26,1995-12-25,,979.38,,,,,,,,,,,
27,1995-12-26,,979.38,,,,,,,,,,,
28,1995-12-27,,981.74,,,,,,,,,,,
29,1995-12-28,,977.49,,,,,,,,,,,
30,1995-12-29,,981.04,,,,,,,,,,,
31,1995-12-30,,981.04,,,,,,,,,,,
32,1995-12-31,,979.8,,,,,,,,,,,
