,Date,KLP AksjeNorden Indeks {NOK},C WorldWide Norden {NOK},SEB Nordenfond {SEK},Allianz Europe Equity Growth R EUR {EUR},Allianz Europe Equity Value I EUR {EUR},iShares Europe Equity Index (LU) A2 EUR {EUR},BGF US Growth A2 {USD},BGF US Basic Value D2 {USD},iShares North America Eq Idx (LU) A2 USD {USD},BGF Asian Growth Leaders D2 {USD},BGF Asian Growth Leaders D2.1 {USD},JPM Asia Pacific Equity A (acc) USD {USD},NT All Cntry Asia exJpnCst ESG EqIdx C € {EUR}
399,1997-01-01,,1356.76,,96.26,,,,,,,,,
400,1997-01-02,,1341.98,,96.26,,,,,,,,,
401,1997-01-03,,1356.1,,96.26,,,,,,,,,
402,1997-01-04,,1356.1,,96.26,,,,,,,,,
403,1997-01-05,,1356.1,,96.26,,,,,,,,,
404,1997-01-06,,1363.28,,96.26,,,,,,,,,
405,1997-01-07,,1373.2,,96.26,,,,,,,,,
406,1997-01-08,,1403.81,,96.26,,,,,,,,,
407,1997-01-09,,1404.21,,96.26,,,,,,,,,
408,1997-01-10,,1395.02,,96.26,,,,,,,,,
409,1997-01-11,,1395.02,,96.26,,,,,,,,,
410,1997-01-12,,1395.02,,96.26,,,,,,,,,
411,1997-01-13,,1406.32,,96.26,,,,,,,,,
412,1997-01-14,,1431.93,,96.26,,,,,,,,,
413,1997-01-15,,1425.07,,96.26,,,,,,,,,
414,1997-01-16,,1437.17,,96.26,,,,,,,,,
415,1997-01-17,,1416.83,,96.26,,,,,,,,,
416,1997-01-18,,1416.83,,96.26,,,,,,,,,
417,1997-01-19,,1416.83,,96.26,,,,,,,,,
418,1997-01-20,,1431.67,,96.26,,,,,,,,,
419,1997-01-21,,1426.57,,96.26,,,,,,,,,
420,1997-01-22,,1449.65,,96.26,,,,,,,,,
421,1997-01-23,,1457.02,,96.26,,,,,,,,,
422,1997-01-24,,1450.34,,96.26,,,,,,,,,
423,1997-01-25,,1450.34,,96.26,,,,,,,,,
424,1997-01-26,,1450.34,,96.26,,,,,,,,,
425,1997-01-27,,1429.0,,96.26,,,,,,,,,
426,1997-01-28,,1440.56,,96.26,,,,,,,,,
427,1997-01-29,,1432.06,,96.26,,,,,,,,,
428,1997-01-30,,1440.13,,96.26,,,,,,,,,
429,1997-01-31,,1452.81,,96.26,,,,,,,,,
430,1997-02-01,,1452.81,,96.26,,,,,,,,,
431,1997-02-02,,1452.81,,96.26,,,,,,,,,
432,1997-02-03,,1446.77,,96.26,,,,,,,,,
433,1997-02-04,,1446.99,,96.26,,,,,,,,,
434,1997-02-05,,1441.16,,96.26,,,,,,,,,
435,1997-02-06,,1445.95,,96.26,,,,,,,,,
436,1997-02-07,,1452.56,,96.26,,,,,,,,,
437,1997-02-08,,1452.56,,96.26,,,,,,,,,
438,1997-02-09,,1452.56,,96.26,,,,,,,,,
439,1997-02-10,,1473.75,,96.26,,,,,,,,,
440,1997-02-11,,1461.71,,96.26,,,,,,,,,
441,1997-02-12,,1465.23,,96.26,,,,,,,,,
442,1997-02-13,,1488.91,,96.26,,,,,,,,,
443,1997-02-14,,1499.22,,96.26,,,,,,,,,
444,1997-02-15,,1499.22,,96.26,,,,,,,,,
445,1997-02-16,,1499.22,,96.26,,,,,,,,,
446,1997-02-17,,1499.63,,96.26,,,,,,,,,
447,1997-02-18,,1511.38,,96.26,,,,,,,,,
448,1997-02-19,,1504.58,,96.26,,,,,,,,,
449,1997-02-20,,1497.3,,96.26,,,,,,,,,
450,1997-02-21,,1484.41,,96.26,,,,,,,,,
451,1997-02-22,,1484.41,,96.26,,,,,,,,,
452,1997-02-23,,1484.41,,96.26,,,,,,,,,
453,1997-02-24,,1472.25,,96.26,,,,,,,,,
454,1997-02-25,,1482.9,,96.26,,,,,,,,,
