,Date,KLP AksjeNorden Indeks {NOK},C WorldWide Norden {NOK},SEB Nordenfond {SEK},Allianz Europe Equity Growth R EUR {EUR},Allianz Europe Equity Value I EUR {EUR},iShares Europe Equity Index (LU) A2 EUR {EUR},BGF US Growth A2 {USD},BGF US Basic Value D2 {USD},iShares North America Eq Idx (LU) A2 USD {USD},BGF Asian Growth Leaders D2 {USD},BGF Asian Growth Leaders D2.1 {USD},JPM Asia Pacific Equity A (acc) USD {USD},NT All Cntry Asia exJpnCst ESG EqIdx C € {EUR}
1384,1999-09-13,1165.14,2914.82,10.06,96.26,1123.15,,10.04,,,,17.78,,
1385,1999-09-14,1163.46,2905.1,10.01,96.26,1123.15,,10.01,,,,17.78,,
1386,1999-09-15,1167.87,2923.84,10.01,96.26,1123.15,,9.95,,,,17.78,,
1387,1999-09-16,1153.89,2879.59,9.95,96.26,1123.15,,9.81,,,,17.78,,
1388,1999-09-17,1157.7,2887.72,10.0,96.26,1123.15,,9.83,,,,17.78,,
1389,1999-09-18,1157.7,2887.72,10.0,96.26,1123.15,,9.83,,,,17.78,,
1390,1999-09-19,1157.7,2887.72,10.0,96.26,1123.15,,9.83,,,,17.78,,
1391,1999-09-20,1171.78,2877.22,10.1,96.26,1123.15,,9.96,,,,17.78,,
1392,1999-09-21,1163.91,2899.67,10.03,96.26,1123.15,,10.01,,,,17.78,,
1393,1999-09-22,1151.31,2858.72,9.93,96.26,1123.15,,9.85,,,,17.78,,
1394,1999-09-23,1162.91,2888.78,10.01,96.26,1123.15,,9.88,,,,17.78,,
1395,1999-09-24,1141.07,2834.4,9.86,96.26,1123.15,,9.7,,,,17.78,,
1396,1999-09-25,1141.07,2834.4,9.86,96.26,1123.15,,9.7,,,,17.78,,
1397,1999-09-26,1141.07,2834.4,9.86,96.26,1123.15,,9.7,,,,17.78,,
1398,1999-09-27,1144.35,2860.05,9.94,96.26,1123.15,,9.71,,,,17.78,,
1399,1999-09-28,1142.67,2847.97,9.9,96.26,1123.15,,9.76,,,,17.78,,
1400,1999-09-29,1130.99,2835.82,9.83,96.26,1123.15,,9.77,,,,17.78,,
1401,1999-09-30,1138.67,2843.98,9.88,96.26,1123.15,,9.77,,,,17.78,,
1402,1999-10-01,1133.43,2834.69,9.88,96.26,1123.15,,9.8,,,,17.78,,
1403,1999-10-02,1133.43,2834.69,9.88,96.26,1123.15,,9.8,,,,17.78,,
1404,1999-10-03,1133.43,2834.69,9.88,96.26,1123.15,,9.8,,,,17.78,,
1405,1999-10-04,1137.48,2839.01,9.93,96.26,1123.15,,9.81,,,,17.78,,
1406,1999-10-05,1140.64,2857.88,9.97,96.26,1123.15,,9.95,,,,17.78,,
1407,1999-10-06,1149.92,2873.1,10.01,96.26,1123.15,,10.05,,,,17.78,,
1408,1999-10-07,1161.78,2870.46,10.06,96.26,1123.15,,10.21,,,,17.78,,
1409,1999-10-08,1164.21,2900.93,10.1,96.26,1123.15,,10.13,,,,17.78,,
1410,1999-10-09,1164.21,2900.93,10.1,96.26,1123.15,,10.13,,,,17.78,,
1411,1999-10-10,1164.21,2900.93,10.1,96.26,1123.15,,10.13,,,,17.78,,
1412,1999-10-11,1173.37,2941.37,10.18,96.26,1123.15,,10.18,,,,17.78,,
1413,1999-10-12,1167.33,2923.35,10.1,96.26,1123.15,,10.27,,,,17.78,,
1414,1999-10-13,1160.37,2913.24,10.07,96.26,1123.15,,10.1,,,,17.78,,
1415,1999-10-14,1162.04,2900.82,10.04,96.26,1123.15,,9.9,,,,17.78,,
1416,1999-10-15,1126.16,2812.44,9.77,96.26,1123.15,,9.89,,,,17.78,,
1417,1999-10-16,1126.16,2812.44,9.77,96.26,1123.15,,9.89,,,,17.78,,
1418,1999-10-17,1126.16,2812.44,9.77,96.26,1123.15,,9.89,,,,17.78,,
1419,1999-10-18,1116.17,2791.91,9.71,96.26,1123.15,,9.68,,,,17.78,,
1420,1999-10-19,1136.33,2855.54,9.92,96.26,1123.15,,9.67,,,,17.78,,
1421,1999-10-20,1143.05,2864.53,9.96,96.26,1123.15,,9.74,,,,17.78,,
1422,1999-10-21,1123.49,2822.64,9.83,96.26,1123.15,,9.91,,,,17.78,,
1423,1999-10-22,1156.14,2921.0,10.14,96.26,1123.15,,9.84,,,,17.78,,
1424,1999-10-23,1156.14,2921.0,10.14,96.26,1123.15,,9.84,,,,17.78,,
1425,1999-10-24,1156.14,2921.0,10.14,96.26,1123.15,,9.84,,,,17.78,,
1426,1999-10-25,1148.62,2914.07,10.07,96.26,1123.15,,9.94,,,,17.78,,
1427,1999-10-26,1166.36,2988.05,10.16,96.26,1123.15,,9.94,,,,17.78,,
1428,1999-10-27,1172.15,2983.29,10.21,96.26,1123.15,,9.92,,,,17.78,,
