,Date,KLP AksjeNorden Indeks {NOK},C WorldWide Norden {NOK},SEB Nordenfond {SEK},Allianz Europe Equity Growth R EUR {EUR},Allianz Europe Equity Value I EUR {EUR},iShares Europe Equity Index (LU) A2 EUR {EUR},BGF US Growth A2 {USD},BGF US Basic Value D2 {USD},iShares North America Eq Idx (LU) A2 USD {USD},BGF Asian Growth Leaders D2 {USD},BGF Asian Growth Leaders D2.1 {USD},JPM Asia Pacific Equity A (acc) USD {USD},NT All Cntry Asia exJpnCst ESG EqIdx C € {EUR}
6275,2013-02-02,2096.05,5328.28,14.6,96.26,1123.15,107.75,10.4,57.49,106.91,11.21,17.78,15.42,10.46
6276,2013-02-03,2096.05,5328.28,14.6,96.26,1123.15,107.75,10.4,57.49,106.91,11.21,17.78,15.42,10.46
6277,2013-02-04,2078.94,5304.17,14.49,96.26,1123.15,106.59,10.41,57.47,106.78,11.23,17.78,15.44,10.61
6278,2013-02-05,2093.9,5329.0,14.55,96.26,1123.15,106.68,10.35,57.64,106.91,11.16,17.78,15.31,10.53
6279,2013-02-06,2096.53,5332.32,14.56,96.26,1123.15,105.86,10.41,57.52,107.02,11.18,17.78,15.27,10.52
6280,2013-02-07,2088.29,5346.47,14.69,96.26,1123.15,106.54,10.34,57.62,107.13,11.16,17.78,15.27,10.6
6281,2013-02-08,2108.61,5363.86,14.72,96.26,1123.15,106.93,10.41,57.73,107.58,11.14,17.78,15.34,10.62
6282,2013-02-09,2108.61,5363.86,14.72,96.26,1123.15,106.93,10.41,57.73,107.58,11.14,17.78,15.34,10.62
6283,2013-02-10,2108.61,5363.86,14.72,96.26,1123.15,106.93,10.41,57.73,107.58,11.14,17.78,15.34,10.62
6284,2013-02-11,2075.11,5256.54,14.46,96.26,1123.15,106.56,10.35,57.76,107.43,11.15,17.78,15.34,10.61
6285,2013-02-12,2086.86,5296.75,14.48,96.26,1123.15,106.63,10.36,57.88,107.54,11.15,17.78,15.34,10.55
6286,2013-02-13,2104.8,5352.08,14.47,96.26,1123.15,107.88,10.4,58.26,107.96,11.23,17.78,15.48,10.64
6287,2013-02-14,2101.21,5348.33,14.44,96.26,1123.15,107.17,10.35,58.0,107.55,11.29,17.78,15.59,10.76
6288,2013-02-15,2121.2,5400.84,14.51,96.26,1123.15,107.53,10.41,58.28,107.86,11.35,17.78,15.6,10.77
6289,2013-02-16,2121.2,5400.84,14.51,96.26,1123.15,107.53,10.41,58.28,107.86,11.35,17.78,15.6,10.77
6290,2013-02-17,2121.2,5400.84,14.51,96.26,1123.15,107.53,10.41,58.28,107.86,11.35,17.78,15.6,10.77
6291,2013-02-18,2116.16,5378.43,14.45,96.26,1123.15,106.79,10.39,58.07,107.86,11.34,17.78,15.63,10.75
6292,2013-02-19,2131.48,5419.41,14.54,96.26,1123.15,108.0,10.44,58.38,107.98,11.32,17.78,15.62,10.72
6293,2013-02-20,2152.39,5448.45,14.57,96.26,1123.15,107.88,10.44,58.43,108.04,11.42,17.78,15.74,10.83
6294,2013-02-21,2133.88,5412.17,14.45,96.26,1123.15,106.11,10.21,57.22,106.07,11.21,17.78,15.46,10.8
6295,2013-02-22,2150.15,5464.41,14.56,96.26,1123.15,107.3,10.26,57.46,106.61,11.27,17.78,15.49,10.84
6296,2013-02-23,2150.15,5464.41,14.56,96.26,1123.15,107.3,10.26,57.46,106.61,11.27,17.78,15.49,10.84
6297,2013-02-24,2150.15,5464.41,14.56,96.26,1123.15,107.3,10.26,57.46,106.61,11.27,17.78,15.49,10.84
6298,2013-02-25,2154.12,5481.88,14.66,96.26,1123.15,108.04,10.37,57.99,107.81,11.32,17.78,15.54,10.79
6299,2013-02-26,2126.36,5422.29,14.5,96.26,1123.15,106.89,10.15,56.68,105.87,11.18,17.78,15.33,10.78
6300,2013-02-27,2142.47,5416.12,14.43,96.26,1123.15,106.7,10.21,56.92,106.2,11.29,17.78,15.43,10.8
6301,2013-02-28,2152.09,5481.16,14.55,96.26,1123.15,107.84,10.34,57.63,107.34,11.43,17.78,15.65,10.94
6302,2013-03-01,2160.13,5483.86,14.41,96.26,1123.15,107.24,10.28,57.08,106.7,11.42,17.78,15.56,11.01
6303,2013-03-02,2160.13,5483.86,14.41,96.26,1123.15,107.24,10.28,57.08,106.7,11.42,17.78,15.56,11.01
6304,2013-03-03,2160.13,5483.86,14.41,96.26,1123.15,107.24,10.28,57.08,106.7,11.42,17.78,15.56,11.01
6305,2013-03-04,2156.9,5490.3,14.49,96.26,1123.15,107.71,10.39,57.56,107.23,11.34,17.78,15.38,10.83
6306,2013-03-05,2189.42,5580.76,14.68,96.26,1123.15,109.59,10.55,58.43,108.68,11.42,17.78,15.57,10.88
6307,2013-03-06,2171.82,5553.04,14.67,96.26,1123.15,109.95,10.59,58.82,109.04,11.54,17.78,15.73,11.0
6308,2013-03-07,2175.09,5538.67,14.59,96.26,1123.15,109.61,10.55,58.92,109.11,11.48,17.78,15.69,10.91
6309,2013-03-08,2189.94,5557.9,14.65,96.26,1123.15,110.31,10.55,59.12,109.17,11.58,17.78,15.73,11.06
6310,2013-03-09,2189.94,5557.9,14.65,96.26,1123.15,110.31,10.55,59.12,109.17,11.58,17.78,15.73,11.06
6311,2013-03-10,2189.94,5557.9,14.65,96.26,1123.15,110.31,10.55,59.12,109.17,11.58,17.78,15.73,11.06
6312,2013-03-11,2192.39,5543.6,14.64,96.26,1123.15,110.08,10.58,59.34,109.48,11.56,17.78,15.71,11.0
6313,2013-03-12,2187.93,5565.13,14.66,96.26,1123.15,110.41,10.57,59.68,109.81,11.51,17.78,15.65,10.94
6314,2013-03-13,2188.23,5526.64,14.59,96.26,1123.15,110.35,10.54,59.6,109.63,11.45,17.78,15.48,10.92
6315,2013-03-14,2217.28,5584.5,14.7,96.26,1123.15,111.24,10.58,59.9,110.06,11.43,17.78,15.48,10.87
6316,2013-03-15,2219.33,5598.35,14.67,96.26,1123.15,111.05,10.52,60.0,110.14,11.44,17.78,15.48,10.74
6317,2013-03-16,2219.33,5598.35,14.67,96.26,1123.15,111.05,10.52,60.0,110.14,11.44,17.78,15.48,10.74
6318,2013-03-17,2219.33,5598.35,14.67,96.26,1123.15,111.05,10.52,60.0,110.14,11.44,17.78,15.48,10.74
6319,2013-03-18,2190.03,5512.68,14.53,96.26,1123.15,110.56,10.41,59.63,109.59,11.28,17.78,15.24,10.74
6320,2013-03-19,2178.52,5514.69,14.51,96.26,1123.15,110.49,10.39,59.51,109.49,11.3,17.78,15.22,10.74
6321,2013-03-20,2189.89,5511.44,14.47,96.26,1123.15,110.84,10.43,59.71,109.89,11.29,17.78,15.3,10.68
6322,2013-03-21,2175.57,5452.77,14.42,96.26,1123.15,109.91,10.42,59.42,109.41,11.24,17.78,15.23,10.68
6323,2013-03-22,2170.31,5457.01,14.49,96.26,1123.15,110.29,10.45,59.41,109.75,11.18,17.78,15.16,10.57
6324,2013-03-23,2170.31,5457.01,14.49,96.26,1123.15,110.29,10.45,59.41,109.75,11.18,17.78,15.16,10.57
6325,2013-03-24,2170.31,5457.01,14.49,96.26,1123.15,110.29,10.45,59.41,109.75,11.18,17.78,15.16,10.57
6326,2013-03-25,2167.79,5452.18,14.53,96.26,1123.15,109.96,10.44,59.37,109.63,11.26,17.78,15.31,10.78
6327,2013-03-26,2174.56,5459.9,14.44,96.26,1123.15,109.87,10.46,59.49,109.98,11.26,17.78,15.35,10.84
6328,2013-03-27,2164.47,5435.14,14.34,96.26,1123.15,109.28,10.47,59.32,109.93,11.34,17.78,15.45,10.98
6329,2013-03-28,2164.47,5435.14,14.43,96.26,1123.15,110.34,10.56,59.66,110.56,11.34,17.78,15.42,10.89
6330,2013-03-29,2164.47,5435.14,14.43,96.26,1123.15,110.34,10.56,59.66,110.56,11.34,17.78,15.42,10.89
6331,2013-03-30,2164.47,5435.14,14.43,96.26,1123.15,110.34,10.56,59.66,110.56,11.34,17.78,15.42,10.89
6332,2013-03-31,2164.47,5435.14,14.43,96.26,1123.15,110.34,10.56,59.66,110.56,11.34,17.78,15.42,10.89
6333,2013-04-01,2164.47,5435.14,14.43,96.26,1123.15,110.34,10.56,59.66,110.56,11.34,17.78,15.42,10.89
6334,2013-04-02,2178.93,5487.41,14.49,96.26,1123.15,111.16,10.59,59.74,110.88,11.34,17.78,15.42,10.9
6335,2013-04-03,2169.38,5502.52,14.55,96.26,1123.15,110.9,10.57,59.52,110.42,11.33,17.78,15.4,10.88
6336,2013-04-04,2137.98,5404.92,14.42,96.26,1123.15,109.79,10.49,59.24,110.04,11.24,17.78,15.26,10.8
6337,2013-04-05,2112.22,5313.3,14.16,96.26,1123.15,106.89,10.31,58.42,108.38,11.11,17.78,15.02,10.49
6338,2013-04-06,2112.22,5313.3,14.16,96.26,1123.15,106.89,10.31,58.42,108.38,11.11,17.78,15.02,10.49
6339,2013-04-07,2112.22,5313.3,14.16,96.26,1123.15,106.89,10.31,58.42,108.38,11.11,17.78,15.02,10.49
6340,2013-04-08,2119.97,5341.51,14.18,96.26,1123.15,107.79,10.43,58.89,109.17,11.08,17.78,15.01,10.43
6341,2013-04-09,2127.67,5353.67,14.2,96.26,1123.15,107.6,10.47,59.36,109.96,11.12,17.78,15.14,10.44
6342,2013-04-10,2168.34,5466.95,14.37,96.26,1123.15,109.37,10.58,60.09,111.14,11.18,17.78,15.19,10.5
6343,2013-04-11,2175.87,5501.85,14.45,96.26,1123.15,110.18,10.73,60.53,111.91,11.31,17.78,15.41,10.56
6344,2013-04-12,2157.46,5455.29,14.41,96.26,1123.15,109.77,10.73,60.42,111.63,11.28,17.78,15.27,10.51
6345,2013-04-13,2157.46,5455.29,14.41,96.26,1123.15,109.77,10.73,60.42,111.63,11.28,17.78,15.27,10.51
6346,2013-04-14,2157.46,5455.29,14.41,96.26,1123.15,109.77,10.73,60.42,111.63,11.28,17.78,15.27,10.51
6347,2013-04-15,2133.26,5386.53,14.24,96.26,1123.15,108.76,10.67,60.11,110.85,11.25,17.78,15.19,10.45
6348,2013-04-16,2127.49,5402.88,14.23,96.26,1123.15,108.68,10.55,59.48,109.91,11.27,17.78,15.25,10.46
6349,2013-04-17,2093.45,5314.67,14.14,96.26,1123.15,106.9,10.55,59.26,109.62,11.34,17.78,15.31,10.51
6350,2013-04-18,2094.08,5280.66,14.06,96.26,1123.15,106.38,10.43,58.77,108.47,11.33,17.78,15.24,10.45
6351,2013-04-19,2101.24,5297.23,14.07,96.26,1123.15,106.65,10.4,58.68,108.69,11.49,17.78,15.32,10.6
6352,2013-04-20,2101.24,5297.23,14.07,96.26,1123.15,106.65,10.4,58.68,108.69,11.49,17.78,15.32,10.6
6353,2013-04-21,2101.24,5297.23,14.07,96.26,1123.15,106.65,10.4,58.68,108.69,11.49,17.78,15.32,10.6
6354,2013-04-22,2105.49,5333.19,14.12,96.26,1123.15,107.18,10.49,59.04,109.19,11.58,17.78,15.41,10.68
6355,2013-04-23,2144.45,5426.72,14.35,96.26,1123.15,109.34,10.6,59.8,110.54,11.52,17.78,15.41,10.6
6356,2013-04-24,2165.78,5481.84,14.52,96.26,1123.15,110.76,10.65,60.33,111.11,11.56,17.78,15.59,10.74
6357,2013-04-25,2184.87,5513.62,14.7,96.26,1123.15,111.44,10.62,60.53,111.47,11.57,17.78,15.69,10.83
6358,2013-04-26,2186.85,5530.54,14.78,96.26,1123.15,111.22,10.62,60.57,111.55,11.6,17.78,15.71,10.81
6359,2013-04-27,2186.85,5530.54,14.78,96.26,1123.15,111.22,10.62,60.57,111.55,11.6,17.78,15.71,10.81
6360,2013-04-28,2186.85,5530.54,14.78,96.26,1123.15,111.22,10.62,60.57,111.55,11.6,17.78,15.71,10.81
6361,2013-04-29,2193.49,5536.72,14.78,96.26,1123.15,111.54,10.6,60.66,111.69,11.63,17.78,15.79,10.78
6362,2013-04-30,2200.35,5549.47,14.79,96.26,1123.15,111.49,10.64,60.72,111.82,11.7,17.78,15.96,10.82
6363,2013-05-01,2200.35,5549.47,14.79,96.26,1123.15,111.49,10.64,60.72,111.82,11.7,17.78,15.96,10.81
6364,2013-05-02,2185.04,5484.01,14.68,96.26,1123.15,111.79,10.65,60.45,111.91,11.72,17.78,15.92,10.9
6365,2013-05-03,2209.62,5558.08,14.83,96.26,1123.15,113.11,10.79,61.64,113.63,11.74,17.78,15.97,10.87
6366,2013-05-04,2209.62,5558.08,14.83,96.26,1123.15,113.11,10.79,61.64,113.63,11.74,17.78,15.97,10.87
6367,2013-05-05,2209.62,5558.08,14.83,96.26,1123.15,113.11,10.79,61.64,113.63,11.74,17.78,15.97,10.87
6368,2013-05-06,2220.23,5575.78,14.88,96.26,1123.15,113.11,10.81,61.59,113.7,11.87,17.78,16.02,10.87
6369,2013-05-07,2229.24,5635.07,14.95,96.26,1123.15,113.85,10.85,62.01,114.24,11.93,17.78,16.04,11.03
6370,2013-05-08,2228.47,5630.88,15.07,96.26,1123.15,114.27,10.87,62.27,114.6,12.01,17.78,16.1,11.06
6371,2013-05-09,2228.47,5630.88,15.07,96.26,1123.15,114.27,10.87,62.27,114.6,12.01,17.78,16.16,11.14
6372,2013-05-10,2228.78,5626.61,15.18,96.26,1123.15,114.91,10.95,62.32,114.85,12.05,17.78,16.03,11.18
6373,2013-05-11,2228.78,5626.61,15.18,96.26,1123.15,114.91,10.95,62.32,114.85,12.05,17.78,16.03,11.18
6374,2013-05-12,2228.78,5626.61,15.18,96.26,1123.15,114.91,10.95,62.32,114.85,12.05,17.78,16.03,11.18
6375,2013-05-13,2227.13,5628.6,15.16,96.26,1123.15,114.57,10.95,62.22,114.54,12.06,17.78,15.93,11.06
6376,2013-05-14,2225.3,5650.8,15.27,96.26,1123.15,115.1,11.03,62.98,115.45,12.09,17.78,15.94,11.1
6377,2013-05-15,2236.73,5664.64,15.25,96.26,1123.15,115.95,11.12,63.43,115.95,12.16,17.78,15.95,11.24
6378,2013-05-16,2233.38,5653.3,15.28,96.26,1123.15,116.01,11.16,64.07,116.44,12.08,17.78,15.9,11.2
6379,2013-05-17,2233.38,5653.3,15.32,96.26,1123.15,116.48,11.11,64.11,116.56,12.07,17.78,15.83,11.28
6380,2013-05-18,2233.38,5653.3,15.32,96.26,1123.15,116.48,11.11,64.11,116.56,12.07,17.78,15.83,11.28
6381,2013-05-19,2233.38,5653.3,15.32,96.26,1123.15,116.48,11.11,64.11,116.56,12.07,17.78,15.83,11.28
6382,2013-05-20,2233.38,5653.3,15.31,96.26,1123.15,116.48,11.11,64.11,116.56,12.07,17.78,15.98,11.33
6383,2013-05-21,2242.18,5684.04,15.37,96.26,1123.15,116.85,11.19,64.79,117.37,12.28,17.78,15.87,11.3
6384,2013-05-22,2252.7,5691.96,15.34,96.26,1123.15,117.02,11.21,64.89,117.8,12.29,17.78,15.79,11.28
6385,2013-05-23,2213.62,5572.68,15.02,96.26,1123.15,114.42,10.93,63.33,115.0,11.93,17.78,15.48,10.99
6386,2013-05-24,2209.89,5591.85,15.02,96.26,1123.15,114.34,10.92,63.38,115.09,11.96,17.78,15.44,10.98
6387,2013-05-25,2209.89,5591.85,15.02,96.26,1123.15,114.34,10.92,63.38,115.09,11.96,17.78,15.44,10.98
6388,2013-05-26,2209.89,5591.85,15.02,96.26,1123.15,114.34,10.92,63.38,115.09,11.96,17.78,15.44,10.98
6389,2013-05-27,2230.37,5638.8,15.11,96.26,1123.15,114.34,11.01,63.79,115.09,11.96,17.78,15.33,10.98
6390,2013-05-28,2253.43,5736.84,15.32,96.26,1123.15,117.19,11.18,64.69,117.28,12.1,17.78,15.51,11.13
6391,2013-05-29,2235.82,5686.19,15.15,96.26,1123.15,115.07,11.04,64.13,115.89,12.03,17.78,15.45,10.97
6392,2013-05-30,2245.35,5711.24,15.11,96.26,1123.15,114.65,11.08,64.63,116.44,11.97,17.78,15.38,10.86
6393,2013-05-31,2232.78,5667.77,15.01,96.26,1123.15,114.17,11.01,64.47,116.04,11.89,17.78,15.25,10.87
6394,2013-06-01,2232.78,5667.77,15.01,96.26,1123.15,114.17,11.01,64.47,116.04,11.89,17.78,15.25,10.87
6395,2013-06-02,2232.78,5667.77,15.01,96.26,1123.15,114.17,11.01,64.47,116.04,11.89,17.78,15.25,10.87
6396,2013-06-03,2224.25,5639.21,14.91,96.26,1123.15,113.08,10.87,63.6,114.37,11.78,17.78,15.15,10.87
6397,2013-06-04,2221.78,5639.21,14.88,96.26,1123.15,113.53,10.93,64.09,115.37,11.74,17.78,15.12,10.74
6398,2013-06-05,2191.29,5571.41,14.81,96.26,1123.15,112.21,10.78,63.25,114.22,11.66,17.78,14.91,10.65
6399,2013-06-06,2179.23,5512.24,14.81,96.26,1123.15,111.07,10.66,62.86,113.33,11.56,17.78,14.82,10.47
6400,2013-06-07,2188.08,5492.26,14.72,96.26,1123.15,111.01,10.83,63.78,114.7,11.57,17.78,14.7,10.36
6401,2013-06-08,2188.08,5492.26,14.72,96.26,1123.15,111.01,10.83,63.78,114.7,11.57,17.78,14.7,10.36
6402,2013-06-09,2188.08,5492.26,14.72,96.26,1123.15,111.01,10.83,63.78,114.7,11.57,17.78,14.7,10.36
6403,2013-06-10,2180.42,5498.99,14.79,96.26,1123.15,111.52,10.9,64.26,115.09,11.66,17.78,14.57,10.36
6404,2013-06-11,2171.47,5461.33,14.63,96.26,1123.15,109.76,10.81,63.57,114.26,11.46,17.78,14.41,10.13
6405,2013-06-12,2168.73,5490.01,14.65,96.26,1123.15,110.52,10.84,63.85,114.36,11.45,17.78,14.48,10.07
6406,2013-06-13,2167.83,5453.21,14.51,96.26,1123.15,109.86,10.69,63.12,113.27,11.19,17.78,14.23,9.92
6407,2013-06-14,2170.78,5509.16,14.59,96.26,1123.15,110.56,10.87,64.09,114.99,11.33,17.78,14.47,10.01
6408,2013-06-15,2170.78,5509.16,14.59,96.26,1123.15,110.56,10.87,64.09,114.99,11.33,17.78,14.47,10.01
6409,2013-06-16,2170.78,5509.16,14.59,96.26,1123.15,110.56,10.87,64.09,114.99,11.33,17.78,14.47,10.01
6410,2013-06-17,2180.97,5513.01,14.62,96.26,1123.15,111.44,10.89,64.31,115.13,11.39,17.78,14.61,10.07
6411,2013-06-18,2186.71,5514.8,14.66,96.26,1123.15,110.87,10.92,64.3,115.3,11.47,17.78,14.55,10.03
6412,2013-06-19,2168.33,5483.95,14.44,96.26,1123.15,110.46,10.96,64.53,115.61,11.48,17.78,14.55,9.98
6413,2013-06-20,2162.09,5482.44,14.15,96.26,1123.15,108.4,10.73,63.22,113.04,11.1,17.78,13.98,9.83
6414,2013-06-21,2158.28,5449.72,14.15,96.26,1123.15,107.09,10.6,62.61,111.82,10.92,17.78,13.82,9.76
6415,2013-06-22,2158.28,5449.72,14.15,96.26,1123.15,107.09,10.6,62.61,111.82,10.92,17.78,13.82,9.76
6416,2013-06-23,2158.28,5449.72,14.15,96.26,1123.15,107.09,10.6,62.61,111.82,10.92,17.78,13.82,9.76
6417,2013-06-24,2111.79,5347.58,13.84,96.26,1123.15,104.71,10.35,61.43,109.75,10.57,17.78,13.55,9.58
6418,2013-06-25,2142.87,5419.66,14.0,96.26,1123.15,105.88,10.48,62.03,110.88,10.53,17.78,13.61,9.59
6419,2013-06-26,2155.32,5463.91,14.15,96.26,1123.15,108.18,10.62,62.98,112.48,10.79,17.78,13.82,9.8
6420,2013-06-27,2158.1,5463.53,14.33,96.26,1123.15,108.7,10.74,63.58,113.3,10.95,17.78,14.06,9.97
6421,2013-06-28,2149.64,5433.11,14.21,96.26,1123.15,107.7,10.67,63.17,112.39,11.11,17.78,14.2,10.21
6422,2013-06-29,2149.64,5433.11,14.21,96.26,1123.15,107.7,10.67,63.17,112.39,11.11,17.78,14.2,10.21
6423,2013-06-30,2149.64,5433.11,14.21,96.26,1123.15,107.7,10.67,63.17,112.39,11.11,17.78,14.2,10.21
6424,2013-07-01,2183.19,5507.23,14.28,96.26,1123.15,109.21,10.83,63.98,113.77,11.16,17.78,14.16,10.18
6425,2013-07-02,2176.56,5512.75,14.31,96.26,1123.15,108.75,10.83,63.97,113.74,11.18,17.78,14.16,10.13
6426,2013-07-03,2162.24,5467.48,14.21,96.26,1123.15,107.56,10.78,63.27,112.83,10.95,17.78,13.75,9.95
6427,2013-07-04,2204.81,5610.35,14.49,96.26,1123.15,110.59,10.82,63.56,112.83,11.01,17.78,14.03,10.08
6428,2013-07-05,2213.68,5639.81,14.5,96.26,1123.15,109.91,10.89,63.99,113.68,11.07,17.78,14.02,10.22
6429,2013-07-06,2213.68,5639.81,14.5,96.26,1123.15,109.91,10.89,63.99,113.68,11.07,17.78,14.02,10.22
6430,2013-07-07,2213.68,5639.81,14.5,96.26,1123.15,109.91,10.89,63.99,113.68,11.07,17.78,14.02,10.22
6431,2013-07-08,2211.33,5649.76,14.72,96.26,1123.15,110.88,11.02,64.96,115.12,10.98,17.78,13.89,10.01
6432,2013-07-09,2234.43,5712.43,14.77,96.26,1123.15,111.32,11.01,65.3,115.39,10.98,17.78,14.03,10.16
6433,2013-07-10,2234.18,5712.43,14.77,96.26,1123.15,111.57,11.07,65.44,115.92,11.03,17.78,14.11,10.18
6434,2013-07-11,2268.66,5776.17,14.92,96.26,1123.15,112.18,11.18,65.94,117.1,11.27,17.78,14.48,10.35
6435,2013-07-12,2256.71,5769.19,14.97,96.26,1123.15,112.24,11.25,66.21,117.57,11.29,17.78,14.45,10.33
6436,2013-07-13,2256.71,5769.19,14.97,96.26,1123.15,112.24,11.25,66.21,117.57,11.29,17.78,14.45,10.33
6437,2013-07-14,2256.71,5769.19,14.97,96.26,1123.15,112.24,11.25,66.21,117.57,11.29,17.78,14.45,10.33
6438,2013-07-15,2262.82,5768.79,15.02,96.26,1123.15,112.48,11.29,66.51,117.88,11.32,17.78,14.48,10.36
6439,2013-07-16,2255.96,5744.8,14.93,96.26,1123.15,111.95,11.25,66.6,117.97,11.35,17.78,14.52,10.29
6440,2013-07-17,2269.46,5778.89,14.91,96.26,1123.15,112.53,11.24,66.55,117.99,11.32,17.78,14.55,10.34
6441,2013-07-18,2268.35,5755.83,14.94,96.26,1123.15,113.37,11.27,66.86,118.42,11.4,17.78,14.5,10.31
6442,2013-07-19,2270.81,5768.95,14.89,96.26,1123.15,113.29,11.25,67.03,118.47,11.4,17.78,14.45,10.23
6443,2013-07-20,2270.81,5768.95,14.89,96.26,1123.15,113.29,11.25,67.03,118.47,11.4,17.78,14.45,10.23
6444,2013-07-21,2270.81,5768.95,14.89,96.26,1123.15,113.29,11.25,67.03,118.47,11.4,17.78,14.45,10.23
6445,2013-07-22,2258.84,5742.92,14.79,96.26,1123.15,113.8,11.24,67.28,118.84,11.42,17.78,14.52,10.21
6446,2013-07-23,2266.03,5784.76,14.91,96.26,1123.15,113.95,11.29,67.59,119.26,11.58,17.78,14.7,10.38
6447,2013-07-24,2285.36,5826.89,14.99,96.26,1123.15,113.83,11.27,67.51,118.98,11.54,17.78,14.76,10.38
6448,2013-07-25,2280.13,5826.73,14.97,96.26,1123.15,113.5,11.25,67.0,118.64,11.5,17.78,14.69,10.33
6449,2013-07-26,2275.3,5822.48,14.94,96.26,1123.15,113.5,11.2,66.98,118.59,11.55,17.78,14.74,10.32
